2.539078,493.114754,505.546218
2.555110,493.114754,505.546218
2.571142,497.190083,505.546218
2.587174,497.190083,509.830508
2.603206,501.333333,509.830508
2.619238,501.333333,509.830508
2.635271,501.333333,514.188034
2.651303,505.546218,514.188034
2.667335,505.546218,514.188034
2.683367,509.830508,518.620690
2.699399,509.830508,518.620690
2.715431,509.830508,518.620690
2.731463,514.188034,523.130435
2.747495,514.188034,523.130435
2.763527,518.620690,523.130435
2.779559,518.620690,523.130435
2.795591,518.620690,527.719298
2.811623,523.130435,527.719298
2.827655,523.130435,527.719298
2.843687,523.130435,532.389381
2.859719,527.719298,532.389381
2.875752,527.719298,532.389381
2.891784,527.719298,537.142857
2.907816,532.389381,537.142857
2.923848,532.389381,537.142857
2.939880,532.389381,537.142857
2.955912,537.142857,541.981982
2.971944,537.142857,541.981982
2.987976,537.142857,541.981982
3.004008,541.981982,541.981982
3.020040,541.981982,546.909091
3.036072,541.981982,546.909091
3.052104,546.909091,546.909091
3.068136,546.909091,546.909091
3.084168,546.909091,551.926606
3.100200,551.926606,551.926606
3.116232,551.926606,551.926606
3.132265,551.926606,551.926606
3.148297,557.037037,557.037037
3.164329,557.037037,557.037037
3.180361,557.037037,557.037037
3.196393,557.037037,557.037037
3.212425,562.242991,562.242991
3.228457,562.242991,562.242991
3.244489,562.242991,562.242991
3.260521,567.547170,562.242991
3.276553,567.547170,567.547170
3.292585,567.547170,567.547170
3.308617,567.547170,567.547170
3.324649,572.952381,567.547170
3.340681,572.952381,567.547170
3.356713,572.952381,572.952381
3.372745,578.461538,572.952381
3.388778,578.461538,572.952381
3.404810,578.461538,572.952381
3.420842,578.461538,572.952381
3.436874,584.077670,578.461538
3.452906,584.077670,578.461538
3.468938,584.077670,578.461538
3.484970,584.077670,578.461538
3.501002,589.803922,584.077670
3.517034,589.803922,584.077670
3.533066,589.803922,584.077670
3.549098,589.803922,584.077670
3.565130,595.643564,584.077670
3.581162,595.643564,584.077670
3.597194,595.643564,589.803922
3.613226,595.643564,589.803922
3.629259,601.600000,589.803922
3.645291,601.600000,589.803922
3.661323,601.600000,589.803922
3.677355,601.600000,595.643564
3.693387,607.676768,595.643564
3.709419,607.676768,595.643564
3.725451,607.676768,595.643564
3.741483,607.676768,595.643564
3.757515,613.877551,601.600000
3.773547,613.877551,601.600000
3.789579,613.877551,601.600000
3.805611,613.877551,601.600000
3.821643,620.206186,601.600000
3.837675,620.206186,601.600000
3.853707,620.206186,607.676768
3.869739,620.206186,607.676768
3.885772,626.666667,607.676768
3.901804,626.666667,607.676768
3.917836,626.666667,607.676768
3.933868,626.666667,607.676768
3.949900,626.666667,613.877551
3.965932,633.263158,613.877551
3.981964,633.263158,613.877551
3.997996,633.263158,613.877551
4.014028,633.263158,613.877551
4.030060,640.000000,613.877551
4.046092,640.000000,613.877551
4.062124,640.000000,620.206186
4.078156,640.000000,620.206186
4.094188,646.881720,620.206186
4.110220,646.881720,620.206186
4.126253,646.881720,620.206186
4.142285,646.881720,620.206186
4.158317,646.881720,620.206186
4.174349,653.913043,626.666667
4.190381,653.913043,626.666667
4.206413,653.913043,626.666667
4.222445,653.913043,626.666667
4.238477,661.098901,626.666667
4.254509,661.098901,626.666667
4.270541,661.098901,626.666667
4.286573,661.098901,633.263158
4.302605,668.444444,633.263158
4.318637,668.444444,633.263158
4.334669,668.444444,633.263158
4.350701,668.444444,633.263158
4.366733,675.955056,633.263158
4.382766,675.955056,633.263158
4.398798,675.955056,640.000000
4.414830,675.955056,640.000000
4.430862,675.955056,640.000000
4.446894,683.636364,640.000000
4.462926,683.636364,640.000000
4.478958,683.636364,640.000000
4.494990,683.636364,640.000000
4.511022,691.494253,640.000000
4.527054,691.494253,646.881720
4.543086,691.494253,646.881720
4.559118,691.494253,646.881720
4.575150,699.534884,646.881720
4.591182,699.534884,646.881720
4.607214,699.534884,646.881720
4.623246,699.534884,646.881720
4.639279,707.764706,646.881720
4.655311,707.764706,653.913043
4.671343,707.764706,653.913043
4.687375,707.764706,653.913043
4.703407,707.764706,653.913043
4.719439,716.190476,653.913043
4.735471,716.190476,653.913043
4.751503,716.190476,653.913043
4.767535,716.190476,653.913043
4.783567,724.819277,653.913043
4.799599,724.819277,661.098901
4.815631,724.819277,661.098901
4.831663,724.819277,661.098901
4.847695,724.819277,661.098901
4.863727,733.658537,661.098901
4.879760,733.658537,661.098901
4.895792,733.658537,661.098901
4.911824,733.658537,661.098901
4.927856,742.716049,661.098901
4.943888,742.716049,661.098901
4.959920,742.716049,668.444444
4.975952,742.716049,668.444444
4.991984,742.716049,668.444444
5.008016,752.000000,668.444444
5.024048,752.000000,668.444444
5.040080,752.000000,668.444444
5.056112,752.000000,668.444444
5.072144,752.000000,668.444444
5.088176,761.518987,668.444444
5.104208,761.518987,668.444444
5.120240,761.518987,675.955056
5.136273,761.518987,675.955056
5.152305,761.518987,675.955056
5.168337,771.282051,675.955056
5.184369,771.282051,675.955056
5.200401,771.282051,675.955056
5.216433,771.282051,675.955056
5.232465,781.298701,675.955056
5.248497,781.298701,675.955056
5.264529,781.298701,675.955056
5.280561,781.298701,675.955056
5.296593,781.298701,683.636364
5.312625,791.578947,683.636364
5.328657,791.578947,683.636364
5.344689,791.578947,683.636364
5.360721,791.578947,683.636364
5.376754,802.133333,683.636364
5.392786,802.133333,683.636364
5.408818,802.133333,683.636364
5.424850,802.133333,683.636364
5.440882,802.133333,683.636364
5.456914,812.972973,683.636364
5.472946,812.972973,683.636364
5.488978,812.972973,691.494253
5.505010,812.972973,691.494253
5.521042,812.972973,691.494253
5.537074,824.109589,691.494253
5.553106,824.109589,691.494253
5.569138,824.109589,691.494253
5.585170,824.109589,691.494253
5.601202,824.109589,691.494253
5.617234,835.555556,691.494253
5.633267,835.555556,691.494253
5.649299,835.555556,691.494253
5.665331,835.555556,691.494253
5.681363,835.555556,699.534884
5.697395,835.555556,699.534884
5.713427,847.323944,699.534884
5.729459,847.323944,699.534884
5.745491,847.323944,699.534884
5.761523,847.323944,699.534884
5.777555,847.323944,699.534884
5.793587,859.428571,699.534884
5.809619,859.428571,699.534884
5.825651,859.428571,699.534884
5.841683,859.428571,699.534884
5.857715,859.428571,699.534884
5.873747,859.428571,699.534884
5.889780,871.884058,699.534884
5.905812,871.884058,707.764706
5.921844,871.884058,707.764706
5.937876,871.884058,707.764706
5.953908,871.884058,707.764706
5.969940,871.884058,707.764706
5.985972,884.705882,707.764706
6.002004,884.705882,707.764706
6.018036,884.705882,707.764706
6.034068,884.705882,707.764706
6.050100,884.705882,707.764706
6.066132,884.705882,707.764706
6.082164,897.910448,707.764706
6.098196,897.910448,707.764706
6.114228,897.910448,707.764706
6.130261,897.910448,707.764706
6.146293,897.910448,707.764706
6.162325,897.910448,716.190476
6.178357,911.515152,716.190476
6.194389,911.515152,716.190476
6.210421,911.515152,716.190476
6.226453,911.515152,716.190476
6.242485,911.515152,716.190476
6.258517,911.515152,716.190476
6.274549,911.515152,716.190476
6.290581,925.538462,716.190476
6.306613,925.538462,716.190476
6.322645,925.538462,716.190476
6.338677,925.538462,716.190476
6.354709,925.538462,716.190476
6.370741,925.538462,716.190476
6.386774,940.000000,716.190476
6.402806,940.000000,716.190476
6.418838,940.000000,716.190476
6.434870,940.000000,724.819277
6.450902,940.000000,724.819277
6.466934,940.000000,724.819277
6.482966,940.000000,724.819277
6.498998,940.000000,724.819277
6.515030,954.920635,724.819277
6.531062,954.920635,724.819277
6.547094,954.920635,724.819277
6.563126,954.920635,724.819277
6.579158,954.920635,724.819277
6.595190,954.920635,724.819277
6.611222,954.920635,724.819277
6.627255,970.322581,724.819277
6.643287,970.322581,724.819277
6.659319,970.322581,724.819277
6.675351,970.322581,724.819277
6.691383,970.322581,724.819277
6.707415,970.322581,724.819277
6.723447,970.322581,724.819277
6.739479,970.322581,724.819277
6.755511,986.229508,733.658537
6.771543,986.229508,733.658537
6.787575,986.229508,733.658537
6.803607,986.229508,733.658537
6.819639,986.229508,733.658537
6.835671,986.229508,733.658537
6.851703,986.229508,733.658537
6.867735,1002.666667,733.658537
6.883768,1002.666667,733.658537
6.899800,1002.666667,733.658537
6.915832,1002.666667,733.658537
6.931864,1002.666667,733.658537
6.947896,1002.666667,733.658537
6.963928,1002.666667,733.658537
6.979960,1002.666667,733.658537
6.995992,1019.661017,733.658537
7.012024,1019.661017,733.658537
7.028056,1019.661017,733.658537
7.044088,1019.661017,733.658537
7.060120,1019.661017,733.658537
7.076152,1019.661017,733.658537
7.092184,1019.661017,733.658537
7.108216,1019.661017,742.716049
7.124248,1019.661017,742.716049
7.140281,1037.241379,742.716049
7.156313,1037.241379,742.716049
7.172345,1037.241379,742.716049
7.188377,1037.241379,742.716049
7.204409,1037.241379,742.716049
7.220441,1037.241379,742.716049
7.236473,1037.241379,742.716049
7.252505,1037.241379,742.716049
7.268537,1037.241379,742.716049
7.284569,1055.438596,742.716049
7.300601,1055.438596,742.716049
7.316633,1055.438596,742.716049
7.332665,1055.438596,742.716049
7.348697,1055.438596,742.716049
7.364729,1055.438596,742.716049
7.380762,1055.438596,742.716049
7.396794,1055.438596,742.716049
7.412826,1055.438596,742.716049
7.428858,1074.285714,742.716049
7.444890,1074.285714,742.716049
7.460922,1074.285714,742.716049
7.476954,1074.285714,742.716049
7.492986,1074.285714,742.716049
7.509018,1074.285714,742.716049
7.525050,1074.285714,742.716049
7.541082,1074.285714,752.000000
7.557114,1074.285714,752.000000
7.573146,1074.285714,752.000000
7.589178,1093.818182,752.000000
7.605210,1093.818182,752.000000
7.621242,1093.818182,752.000000
7.637275,1093.818182,752.000000
7.653307,1093.818182,752.000000
7.669339,1093.818182,752.000000
7.685371,1093.818182,752.000000
7.701403,1093.818182,752.000000
7.717435,1093.818182,752.000000
7.733467,1114.074074,752.000000
7.749499,1114.074074,752.000000
7.765531,1114.074074,752.000000
7.781563,1114.074074,752.000000
7.797595,1114.074074,752.000000
7.813627,1114.074074,752.000000
7.829659,1114.074074,752.000000
7.845691,1114.074074,752.000000
7.861723,1114.074074,752.000000
7.877756,1114.074074,752.000000
7.893788,1114.074074,752.000000
7.909820,1135.094340,752.000000
7.925852,1135.094340,752.000000
7.941884,1135.094340,752.000000
7.957916,1135.094340,752.000000
7.973948,1135.094340,752.000000
7.989980,1135.094340,752.000000
8.006012,1135.094340,752.000000
8.022044,1135.094340,752.000000
8.038076,1135.094340,752.000000
8.054108,1135.094340,752.000000
8.070140,1156.923077,761.518987
8.086172,1156.923077,761.518987
8.102204,1156.923077,761.518987
8.118236,1156.923077,761.518987
8.134269,1156.923077,761.518987
8.150301,1156.923077,761.518987
8.166333,1156.923077,761.518987
8.182365,1156.923077,761.518987
8.198397,1156.923077,761.518987
8.214429,1156.923077,761.518987
8.230461,1179.607843,761.518987
8.246493,1179.607843,761.518987
8.262525,1179.607843,761.518987
8.278557,1179.607843,761.518987
8.294589,1179.607843,761.518987
8.310621,1179.607843,761.518987
8.326653,1179.607843,761.518987
8.342685,1179.607843,761.518987
8.358717,1179.607843,761.518987
8.374749,1179.607843,761.518987
8.390782,1179.607843,761.518987
8.406814,1203.200000,761.518987
8.422846,1203.200000,761.518987
8.438878,1203.200000,761.518987
8.454910,1203.200000,761.518987
8.470942,1203.200000,761.518987
8.486974,1203.200000,761.518987
8.503006,1203.200000,761.518987
8.519038,1203.200000,761.518987
8.535070,1203.200000,761.518987
8.551102,1203.200000,761.518987
8.567134,1203.200000,761.518987
8.583166,1227.755102,761.518987
8.599198,1227.755102,761.518987
8.615230,1227.755102,761.518987
8.631263,1227.755102,761.518987
8.647295,1227.755102,761.518987
8.663327,1227.755102,761.518987
8.679359,1227.755102,761.518987
8.695391,1227.755102,761.518987
8.711423,1227.755102,761.518987
8.727455,1227.755102,761.518987
8.743487,1227.755102,761.518987
8.759519,1253.333333,761.518987
8.775551,1253.333333,761.518987
8.791583,1253.333333,761.518987
8.807615,1253.333333,771.282051
8.823647,1253.333333,771.282051
8.839679,1253.333333,771.282051
8.855711,1253.333333,771.282051
8.871743,1253.333333,771.282051
8.887776,1253.333333,771.282051
8.903808,1253.333333,771.282051
8.919840,1253.333333,771.282051
8.935872,1280.000000,771.282051
8.951904,1280.000000,771.282051
8.967936,1280.000000,771.282051
8.983968,1280.000000,771.282051
9.000000,1280.000000,771.282051
